Artist Name~Apple Music Preview URL~Track Name
Agnes Palmisano~https://music.apple.com/de/song/369860688~Mein Leibjodler
Raquel Martins~https://music.apple.com/de/song/1788344089~NINGUÉM
Hotel Rimini~https://music.apple.com/de/song/1838276968~Déjà vu
Kathryn Tickell & The Darkening~https://music.apple.com/de/song/1704358287~Back to the Rede
Baba Yaga~https://music.apple.com/de/song/1780784042~Raffaella's Flower
5/8erl in Ehr’n~https://music.apple.com/de/song/1508283409~Badeschluss
Freshlyground~https://music.apple.com/de/song/1886974423~Take Me Home
Tenores di Orosei~https://music.apple.com/de/song/1747664140~Voche Seria
Dota Kehr~https://music.apple.com/de/song/1679784109~Sozusagen grundlos vergnügt
Blumengarten~https://music.apple.com/de/song/1858180707~paris syndrom
Throes + The Shine~https://music.apple.com/de/song/1460842215~Balança
Manu Delago & Thüringer Symphoniker~https://music.apple.com/de/song/1313873950~Pointillism (Chamber Orchestra Version)
Alex Boldin~https://music.apple.com/de/song/1439920240~Fingerstyle Blues
Emily Davis Duo~https://music.apple.com/de/song/1471521394~Moonlight Voodoo
Suzie Fleur~https://music.apple.com/de/song/1730354714~Why I play (In the Nook Sessions)
D.Şahin~https://music.apple.com/de/song/1875936226~Uzun İnce Bir Yoldayım
Stereo Naked~https://music.apple.com/de/song/1848123396~Yodel My Name
The String Company~https://music.apple.com/de/song/1735465953~Das Geheimnis der Silberdose
Tribubu~https://music.apple.com/de/song/1880686524~Rumba Catatumba
Zababa~https://music.apple.com/de/song/1570126356~Arco Iris
Tolstoys~https://music.apple.com/de/song/1796251156~The Buzz
Bulgarka Junior Quartet~https://music.apple.com/de/song/1588305018~Рече Мама Да Ме Жени
Wowakin~https://music.apple.com/de/song/1756696832~Kręcone Obery
La Talvera~https://music.apple.com/de/song/1544244640~Carnaval
BandAdriatica~https://music.apple.com/de/song/1628284310~Pizzica balkan
Tamburica Cindrof~https://music.apple.com/de/song/1655339025~Cindrofski Tanci
Katokye~https://music.apple.com/de/song/1819806864~Ekyeshongoro Kyabakazi
Peggy Luck~https://music.apple.com/de/song/1477623573~Kaffeelied
